K3,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
K3,accel_x,-3173.0,-5088.0,-6400.0,-2475.0,-2982.0,-2282.0,-2491.0,-2215.0,-2879.0,-2540.0,-2360.0,-2951.0,-1665.0,-1339.0,-1838.0,-1837.0,-1693.0,-1770.0
K2,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
K2,accel_x,-1208.0,-1063.0,-2092.0,-187.0,-761.0,-1041.0,-1637.0,-3313.0,-2427.0,-2577.0,-3664.0,-4041.0,-3696.0,-3614.0,-3928.0,-3672.0,-3735.0,-2033.0
K1,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11
K1,accel_x,-2351.0,-3422.0,-2743.0,-2540.0,-3212.0,-3011.0,-3080.0,-3236.0,-3770.0,-3227.0,-2877.0,-2738.0,-1143.0
P2,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
P2,accel_x,-4652.0,-3139.0,-2584.0,-4887.0,-2708.0,-2230.0,-1434.0,-1840.0,-2784.0,-3504.0,-4651.0,-4549.0,-5637.0,-5971.0,-4928.0,-4557.0,-4156.0,-3362.0,-3003.0,-3102.0,-1690.0,-1567.0,-1032.0,-1190.0
P1,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
P1,accel_x,-2991.0,-6808.0,-3070.0,-6197.0,-2135.0,-2055.0,-1495.0,-2473.0,-1357.0,-2781.0,-2148.0,-3103.0,-2928.0,-1546.0,-1417.0,-1312.0
R1,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
R1,accel_x,-2693.0,-5544.0,-7976.0,-4193.0,-3716.0,-6391.0,-3817.0,-4302.0,-3291.0,-2771.0,-1642.0,-1570.0,-2034.0,-2151.0,-2139.0,-2222.0
R2,accel_x,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
R2,accel_x,-1965.0,-2903.0,-4917.0,-2891.0,-4012.0,-4162.0,-5112.0,-5203.0,-5502.0,-6107.0,-5726.0,-5827.0,-5454.0,-5040.0,-4165.0,-4040.0,-3820.0,-2638.0,-1967.0,-2616.0,-3529.0,-4264.0,-2035.0,-1768.0,-2326.0
i1,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12
i1,accel_x,-574.0,-3613.0,-4872.0,-1624.0,-2817.0,-3378.0,-3296.0,-3379.0,-2422.0,-2074.0,-1712.0,-1309.0,-836.0
i2,accel_x,-1,0,1,2,3,4,5,6
i2,accel_x,-1937.0,-1839.0,-1957.0,-1423.0,1503.0,-789.0,-2079.0,-1250.0
O,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
O,accel_x,-1718.0,-4828.0,-4498.0,-2423.0,-2397.0,-2258.0,-2706.0,-3277.0,-3656.0,-3652.0,-3209.0,-2678.0,-2783.0,-2913.0,-2169.0,-3122.0,-2700.0,-2666.0,-2858.0,-3672.0,-3316.0,-1452.0,-1978.0,-1577.0,-1792.0,-2836.0,-2858.0,-3065.0,-3874.0,-3865.0,-4442.0,-3575.0,-3383.0,-4810.0,-4066.0,-3596.0,-3312.0,-2923.0,-2851.0,-2189.0,-1885.0,-1388.0
S,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
S,accel_x,-1666.0,-3909.0,-4185.0,-2025.0,-1837.0,-2388.0,-1970.0,-2619.0,-2457.0,-2939.0,-2975.0,-1795.0,-1321.0,-1163.0,-1689.0,-850.0,-1618.0,-1521.0,-1805.0,-2694.0,-3382.0,-3436.0,-3294.0,-3584.0,-3400.0,-3343.0,-2825.0,-2634.0,-2578.0,-2585.0,-3084.0,-2645.0,-2653.0,-2465.0,-2196.0,-2261.0,-1637.0,-2622.0,-3088.0,-2467.0,-1715.0
a,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
a,accel_x,-925.0,-4061.0,-4231.0,-3626.0,-4279.0,-4309.0,-5191.0,-4328.0,-4456.0,-4532.0,-3877.0,-3548.0,-3182.0,-4867.0,-3658.0,-4114.0,-4733.0,-4876.0,-5069.0,-5539.0,-5045.0,-4899.0,-4848.0,-4966.0,-5289.0,-5207.0,-5567.0,-4760.0,-4393.0,-3815.0,-4230.0,-4273.0,-3649.0,-2182.0,-2312.0,-2196.0,-1876.0,-1650.0,-1391.0,-1206.0
c,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
c,accel_x,-2588.0,-5449.0,-2775.0,-1735.0,-2028.0,-2207.0,-2183.0,-3013.0,-3763.0,-3296.0,-2607.0,-2309.0,-1894.0,-590.0,-1008.0,-856.0,-649.0,-1679.0
e,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
e,accel_x,-2328.0,-1625.0,-1218.0,-805.0,-1040.0,-1452.0,-2632.0,-2892.0,-4466.0,-3264.0,-3427.0,-4498.0,-4432.0,-2779.0,-3191.0,-3606.0,-3756.0,-4089.0,-4254.0,-4426.0,-4068.0,-3386.0,-2719.0,-2319.0,-2278.0,-2881.0,-2926.0,-2767.0,-2064.0,-2236.0,-2830.0,-2322.0,-1214.0,-490.0,-790.0,-685.0,-804.0,-1286.0,-1356.0
h,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
h,accel_x,-2537.0,-3440.0,-3486.0,-1046.0,-1398.0,-1712.0,-2166.0,-2891.0,-2918.0,-3023.0,-2602.0,-2592.0,-2194.0,-2090.0,-2120.0,-2036.0,-2030.0,-2087.0,-2244.0,-2592.0,-2098.0,-2647.0,-3843.0,-3365.0,-2916.0,-2427.0,-2778.0,-2453.0,-2427.0,-2287.0,-1995.0,-1933.0,-2051.0,-2061.0,-1924.0,-1921.0,-1017.0,-759.0,-514.0,-519.0
l,accel_x,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
l,accel_x,-468.0,-1360.0,-2255.0,-3180.0,-2343.0,-1261.0,-997.0,-744.0,-1296.0,-1749.0,-1751.0,-1126.0,-1710.0,-1279.0,-603.0,-811.0,-307.0,109.0
o,accel_x,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
o,accel_x,-1513.0,-2209.0,-4616.0,-3360.0,-2191.0,-1533.0,-2128.0,-2908.0,-3625.0,-3475.0,-4594.0,-3985.0,-2074.0,-3178.0,-2986.0,-2361.0,-2051.0,-2055.0,-2734.0,-2376.0,-3255.0,-3846.0,-4076.0,-4392.0,-3607.0,-3428.0,-3580.0,-4848.0,-3697.0,-3429.0,-2882.0,-2746.0,-686.0,-842.0,-811.0,-541.0
n,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
n,accel_x,-838.0,-5002.0,-3005.0,-2337.0,-1104.0,-1513.0,-1326.0,-1988.0,-2547.0,-2838.0,-3194.0,-2558.0,-2384.0,-1632.0,-1490.0,-1474.0,-1681.0,-2045.0,-1925.0,-2277.0,-2393.0,-2409.0,-2838.0,-1985.0,-2620.0,-2296.0,-2019.0,-2196.0,-2286.0,-2272.0,-3320.0,-3027.0,-2437.0,-2042.0,-852.0,-814.0,-467.0,-700.0
p,accel_x,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
p,accel_x,-1205.0,-1628.0,-1835.0,-1690.0,-2201.0,-3999.0,-6010.0,-2687.0,-2584.0,-2926.0,-3436.0,-3813.0,-3522.0,-3033.0,-3076.0,-3048.0,-3436.0,-3491.0,-3650.0,-3223.0,-3056.0,-2872.0,-3112.0,-3453.0,-3795.0,-3665.0,-4139.0,-3421.0,-3677.0,-3462.0,-3663.0,-2815.0,-3851.0,-3681.0,-4505.0,-4530.0,-4065.0,-4025.0,-4478.0,-3498.0,-3071.0,-2733.0,-2822.0,-3447.0,-3354.0,-3810.0,-3040.0,-1947.0
s,accel_x,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
s,accel_x,-1640.0,-6102.0,-3400.0,-4039.0,-2193.0,-2596.0,-3216.0,-2767.0,-5025.0,-4899.0,-4046.0,-4566.0,-3918.0,-3208.0,-2374.0,-3563.0,-3489.0,-4675.0,-4695.0,-4783.0,-5084.0,-4768.0,-3541.0,-3832.0,-3667.0,-3563.0,-3889.0,-4256.0,-1981.0,-1813.0,-1860.0,-1369.0,-1208.0,-1087.0,-1235.0,-1346.0
r,accel_x,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
r,accel_x,-1459.0,-1473.0,-2204.0,-692.0,-2377.0,-2022.0,-1486.0,-1687.0,-1495.0,-1287.0,-1827.0,-2584.0,-3339.0,-3380.0,-3256.0,-3059.0,-2470.0,-2223.0,-2173.0,-2137.0,-2107.0,-2257.0,-2122.0,-2190.0,-1377.0,-1773.0,-2602.0,-2103.0,-1175.0
u,accel_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
u,accel_x,-1624.0,-3415.0,-1316.0,-1482.0,-1478.0,-1222.0,-1759.0,-2474.0,-2835.0,-2579.0,-1926.0,-1724.0,-1378.0,-1338.0,-2010.0,-2154.0,-2439.0,-3418.0,-2489.0,-3063.0,-2913.0,-2029.0,-2431.0,-2378.0,-3203.0,-2135.0,-1592.0,-1532.0
z,accel_x,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
z,accel_x,-1100.0,-1864.0,-1110.0,-1776.0,-2744.0,-2026.0,-1659.0,-2586.0,-2122.0,-2086.0,-2174.0,-2961.0,-3862.0,-3558.0,-3918.0,-3855.0,-3408.0,-3077.0,-3225.0,-3184.0,-2739.0,-3378.0,-2291.0,-2881.0,-1553.0,-1800.0,-1812.0,-2516.0,-2213.0,-2502.0,-2154.0,-2269.0,-2021.0,-1894.0,-2425.0,-3945.0,-3039.0,-3463.0,-1125.0,-777.0
